c#IrAkkil	N_NNP	B-NP	1	IrAk	IrA	kkil	kil	{MCL}	B-LOCATION	IrAk,N,il-LOC,,,,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

camUka	N_NN	B-NP	0	camU	cam	mUka	Uka	{MCL}	o	camUka,ADJ,,,,,
valEwalYafkalY	N_NN	B-NP	0	valE	val	kalY	alY	o	o	valEwalYam,N,,pl,,,
valYYiyAka	RB	B-RBP	0	valY	val	yAka	Aka	o	o	valYYi,N,Aka-ADV,,,,
poliyAnYa	JJ	B-NP	0	poli	pol	AnYa	nYa	o	o	poli,N,AnYa-ADJ,,,,
wakavalkalYE	N_NN	I-NP	0	waka	wak	alYE	lYE	o	o	wakaval,N,E-ACC,pl,,,
veVlYiyitupavarkalY	N_NN	B-NP	0	veVl	veV	kalY	alY	o	o	veVlYiyitu,V,FUTURE,,,,RP-PRP
woVtarpAka	RB	B-RBP	0	woVt	woV	pAka	Aka	o	o	woVtarpu,N,Aka-ADV,,,,
wakavalkalYE	N_NN	B-NP	0	waka	wak	alYE	lYE	o	o	wakaval,N,E-ACC,pl,,,
weVrivikkumArYu	RB	B-RBP	0	weVr	weV	ArYu	rYu	o	o	weVrivi,V,FUTURE,,,,RP-PSP-PSP
poVwumakkalYitamum	N_NN	B-NP	0	poVw	poV	amum	mum	o	o	poVwumakkalY,N,itam-LOC,pl,,,
uwavi	N_NN	B-NP	0	uwav	uwa	wavi	avi	o	o	uwavi,N,,,,,
ketkappattu	V_VM_VNF_VBN	B-VGF	0	ketk	ket	attu	ttu	o	o	kelY,V,,,,,VBP
ulYlYawu	V_VM_VF	I-VGF	0	ulYl	ulY	Yawu	awu	o	o	ulY,V,PRESENT,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

pAwrAk	N_NN	B-NP	0	pAwr	pAw	wrAk	rAk	{MCL}	o	pAwrA,N,,,,m,
marYrYum	CC_CCD	B-CCP	0	marY	mar	rYum	Yum	o	o	marYrYum,CONJ,,,,,
awanYE	PR_PRP	B-NP	0	awan	awa	anYE	nYE	o	o	awanY,PN,E-ACC,,,,
curYrYiya	PSP	B-BLK	0	curY	cur	Yiya	iya	o	o	curYrYu,V,PAST,,,,RP
pakuwikalY	N_NN	B-NP	0	paku	pak	kalY	alY	o	o	pakuwi,N,,pl,,,
pAwukAppu	N_NN	I-NP	0	pAwu	pAw	Appu	ppu	o	o	pAwukAppu,N,,,,,
patEyinY	N_NN	I-NP	0	patE	pat	yinY	inY	o	o	patE,N,inY-GEN,,,,
kattuppAttinY	N_NN	I-NP	0	katt	kat	tinY	inY	o	o	kattuppAtu,N,inY-GEN,,,,
kIlYY	N_NST	B-NP	0	kIlY	kIl	IlYY	lYY	o	o	kIlYY,N,,,,,
koVNtuvarappattu	V_VM_VNF_VBN	B-VGF	0	koVN	koV	attu	ttu	o	o	koVNtuvA,V,,,,,VBP
ulYlYawu	V_VM_VF	I-VGF	0	ulYl	ulY	Yawu	awu	o	o	ulY,V,PRESENT,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

poVwumakkalYinY	N_NN	B-NP	0	poVw	poV	YinY	inY	{MCL}	o	poVwumakkalY,N,inY-GEN,pl,,,
wevEyE	N_NN	I-NP	0	wevE	wev	vEyE	EyE	o	o	wevE,N,E-ACC,,,,
nirYEverYrYum	V_VM_VNF_RP	B-VGNF	0	nirY	nir	rYum	Yum	o	o	nirYEverYrYu,V,FUTURE,,,,RP
vakEyil	N_NN	B-NP	0	vakE	vak	Eyil	yil	o	o	vakE,N,il-LOC,,,,
kattuppAttu	N_NN	B-NP	0	katt	kat	Attu	ttu	o	o	kattuppAtu,N,u-GEN,,,,
arYEyum	N_NN	I-NP	0	arYE	arY	Eyum	yum	o	o	arYE,N,,,,,
afku	RB	B-VGF	0	0	afk	0	fku	o	o	afku,ADV,,,,,
warYkAlikamAka	RB	I-VGF	0	warY	war	mAka	Aka	o	o	warYkAlikam,N,Aka-ADV,,,,
amEkkappattu	V_VM_VNF_VBN	I-VGF	0	amEk	amE	attu	ttu	o	o	amE,V,,,,,VBP
ulYlYawu	V_VM_VF	I-VGF	0	ulYl	ulY	Yawu	awu	o	o	ulY,V,PRESENT,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

‘	RD_SYM	B-NP	0	0	0	0	0	{RP}	o	‘,punc,,,,,,
3	QT_QTC	I-NP	0	0	0	0	0	o	#B-YEAR	3,num,,,,,,
ANtu	N_NN	I-NP	0	0	ANt	0	Ntu	o	#I-YEAR	ANtu,N,,,,,
pawavi	N_NN	B-NP	0	pawa	paw	wavi	avi	o	o	pawavi,N,,pl,,,
kAlawwil	N_NN	I-NP	0	kAla	kAl	wwil	wil	o	o	kAlam,N,il-LOC,,,,
cAwiwwawu	V_VM_VF	B-VGF	0	cAwi	cAw	wawu	awu	o	o	cAwi,V,PAST,sg,3,n,RP-PRP
eVnYnYa	DM_DMQ	B-BLK	0	eVnY	eVn	YnYa	nYa	o	o	eVnYnYa,WQ,,,,,
?	RD_PUNC	I-BLK	0	0	0	0	0	o	o	?,punc,,,,,,
’	RD_SYM	B-NP	0	0	0	0	0	o	o	’,punc,,,,,,
mawwiya	JJ	B-NP	0	maww	maw	wiya	iya	o	B-TITLE	mawwiya,ADJ,,,,,
manwirikalYitam	N_NN	I-NP	0	manw	man	itam	tam	o	I-TITLE	manwiri,N,itam-LOC,pl,,,
arYikkE	N_NN	B-NP	0	arYi	arY	ikkE	kkE	o	o	arYikkE,N,,,,,
ketkirYawu	V_VM_VF	B-VGF	0	ketk	ket	Yawu	awu	o	o	kelY,V,PRESENT,sg,3,n,
,	RD_PUNC	I-VGF	0	0	0	0	0	o	o	&comma;,punc,,,,,
moti	N_NNP	B-NP	1	0	mot	0	oti	o	B-INDIVIDUAL	moti,N,,,,,
aracu	N_NN	I-NP	0	arac	ara	racu	acu	o	o	aracu,N,,,,,
puwuteVlli	N_NNP	B-NP	1	puwu	puw	Vlli	lli	o	B-PLACE	puwuteVlli,N,,,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
3	QT_QTC	B-NP	0	0	0	0	0	o	#B-YEAR	3,num,,,,,,
ANtu	N_NN	I-NP	0	0	ANt	0	Ntu	o	#I-YEAR	ANtu,N,,,,,
pawavi	N_NN	B-NP	0	pawa	paw	wavi	avi	o	o	pawavi,N,,pl,,,
kAlawwil	N_NN	I-NP	0	kAla	kAl	wwil	wil	o	o	kAlam,N,il-LOC,,,,
cAwiwwawu	V_VM_VF	B-VGF	0	cAwi	cAw	wawu	awu	o	o	cAwi,V,PAST,sg,3,n,RP-PRP
eVnYnYa	DM_DMQ	B-BLK	0	eVnY	eVn	YnYa	nYa	o	o	eVnYnYa,WQ,,,,,
eVnYpawu	CC_CCS	B-CCP	0	eVnY	eVn	pawu	awu	o	o	eVnY,V,FUTURE,sg,3,n,
kurYiwwu	PSP	B-BLK	0	kurY	kur	iwwu	wwu	{/RP}	o	kurYiwwu,ADV,,,,,
mawwiya	JJ	B-NP	0	maww	maw	wiya	iya	{MCL}	B-TITLE	mawwiya,ADJ,,,,,
manwirikalYitam	N_NN	I-NP	0	manw	man	itam	tam	o	I-TITLE	manwiri,N,itam-LOC,pl,,,
narenwira	N_NNP	B-NP	1	nare	nar	wira	ira	o	B-INDIVIDUAL	narenwira,N,,,,,
moti	N_NNP	I-NP	1	0	mot	0	oti	o	I-INDIVIDUAL	moti,N,,,,,
aracu	N_NN	B-NP	0	arac	ara	racu	acu	o	o	aracu,N,,,,,
arYikkE	N_NN	B-NP	0	arYi	arY	ikkE	kkE	o	o	arYikkE,N,,,,,
kettulYlYawu	V_VM_VF	B-VGF	0	kett	ket	Yawu	awu	o	o	kelY,V,PRESENT,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

3	QT_QTC	B-NP	0	0	0	0	0	{MCL}	#B-YEAR	3,num,,,,,,
ANtu	N_NN	I-NP	0	0	ANt	0	Ntu	o	#I-YEAR	ANtu,N,,,,,
nirYEvu	N_NN	B-NP	0	nirY	nir	YEvu	Evu	o	o	nirYEvu,N,,,,,
eVllEyil	N_NN	I-NP	0	eVll	eVl	Eyil	yil	o	o	eVllE,N,il-LOC,,,,
Uturuva	N_NN	B-NP	0	Utur	Utu	ruva	uva	o	o	Uturuvu,V,,,,,INF
muyanYrYa	V_VM_VNF_RP	B-VGNF	0	muya	muy	YrYa	rYa	o	o	muyal,V,PAST,,,,RP
4	QT_QTC	B-NP	0	0	0	0	0	o	B-COUNT	4,num,,,,,,
pAkiswAnY	N_NNP	I-NP	1	pAki	pAk	wAnY	AnY	o	B-LOCATION	pAkiswAnY,N,,,,,
payafkaravAwikalYE	N_NN	B-NP	0	paya	pay	alYE	lYE	o	o	payafkaravAwi,N,E-ACC,pl,,,
rANuvam	N_NN	B-NP	0	rANu	rAN	uvam	vam	o	B-PARAMILITARY	rANuvam,N,,,,,
cuttuk	V_VM_VNF_VBN	B-VGF	0	cutt	cut	ttuk	tuk	o	o	cutu,V,,,,,VBP
koVnYrYawu	V_VM_VF	I-VGF	0	koVn	koV	Yawu	awu	{/MCL}	o	koVl,V,PAST,sg,3,n,RP-PRP
srInakar	N_NNP	B-NP	1	srIn	srI	akar	kar	{INF}	B-LOCATION	srInakar,N,,,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
jammu	N_NNP	B-NP	1	jamm	jam	ammu	mmu	o	B-STATE	jammu,N,,,,,
kARmIr	N_NNP	I-NP	1	kARm	kAR	RmIr	mIr	o	I-STATE	kARmIr,N,,,,,
mAnilawwil	N_NN	I-NP	0	mAni	mAn	wwil	wil	o	o	mAnilam,N,il-LOC,,,,
amEwiyinYmEyE	N_NN	B-NP	0	amEw	amE	mEyE	EyE	o	o	amEwiyinYmE,N,E-ACC,,,,
nilEwwirukka	V_VM_VNF_INF	B-VGNF	0	nilE	nil	ukka	kka	o	o	nilEwwiru,V,,,,,INF
ceVyya	V_VM_VNF_INF	I-VGNF	0	ceVy	ceV	Vyya	yya	{/INF}	o	ceVy,V,,,,,INF
pAkiswAnY	N_NNP	B-NP	1	pAki	pAk	wAnY	AnY	{RP}	B-LOCATION	pAkiswAnY,N,,,,,
aracu	N_NN	I-NP	0	arac	ara	racu	acu	o	o	aracu,N,,,,,
Awaravu	N_NN	B-NP	0	Awar	Awa	ravu	avu	o	o	Awaravu,N,,,,,
peVrYrYa	V_VM_VNF_RP	B-VGNF	0	peVr	peV	YrYa	rYa	o	o	peVrYu,V,PAST,,,,RP
payafkaravAwa	JJ	B-NP	0	paya	pay	vAwa	Awa	{MCL}	o	payafkaravAwam,N,a-ADJ,,,,
iyakkafkalY	N_NN	I-NP	0	iyak	iya	kalY	alY	{/RP}	o	iyakkam,N,,pl,,,
ceVyalpattu	V_VM_VNF_VBN	B-VGF	0	ceVy	ceV	attu	ttu	o	o	ceVyalpatu,V,,,,,VBP
varukinYrYanYa	V_VM_VF	I-VGF	0	varu	var	anYa	nYa	o	o	vA,V,PRESENT,pl,3,n,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

payafkaravAwikalY	N_NN	B-NP	0	paya	pay	kalY	alY	{MCL}	o	payafkaravAwi,N,,pl,,,
pAkiswAnY	N_NNP	B-NP	1	pAki	pAk	wAnY	AnY	o	B-LOCATION	pAkiswAnY,N,,,,,
rANuvawwinY	N_NN	I-NP	0	rANu	rAN	winY	inY	o	B-PARAMILITARY	rANuvam,N,inY-GEN,,,,
uwaviyutanY	N_NN	I-NP	0	uwav	uwa	tanY	anY	o	o	uwavi,N,utanY-SOC,,,,
inwiyAvirYku	N_NNP	B-NP	1	inwi	inw	rYku	Yku	o	B-NATION	inwiyA,N,ku-DAT,,,,
nulYYEya	JJ	B-NP	0	nulY	nul	YEya	Eya	o	o	nulYYE,V,,,,,INF
muyarYci	N_NN	I-NP	0	muya	muy	rYci	Yci	o	o	muyarYci,N,,,,,
ceVykirYArkalY	V_VM_VF	B-VGF	0	ceVy	ceV	kalY	alY	o	o	ceVy,V,PRESENT,pl,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

avarkalYE	PR_PRP	B-NP	0	avar	ava	alYE	lYE	{RP}	o	avar,PN,E-ACC,pl,,mf,
avvapowu	V_VM_VNF_RP_PSP	B-VGNF	0	avva	avv	powu	owu	{/RP}	o	avvapowu,unk,,,,,,
inwiya	N_NNP	B-NP	1	inwi	inw	wiya	iya	{MCL}	B-NATION	inwiya,ADJ,,,,,
rANuvam	N_NN	I-NP	0	rANu	rAN	uvam	vam	o	B-PARAMILITARY	rANuvam,N,,,,,
vettEyAtukirYawu	V_VM_VF	B-VGF	0	vett	vet	Yawu	awu	o	o	vettEyAtu,V,PRESENT,sg,3,n,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

inYrYu	N_NN	B-NP	0	inYr	inY	YrYu	rYu	{MCL}	o	inYrYu,N,,,,,
eVllEyil	N_NN	I-NP	0	eVll	eVl	Eyil	yil	o	o	eVllE,N,il-LOC,,,,
keVrAnY	N_NNP	B-NP	1	keVr	keV	rAnY	AnY	o	o	keVrAnY,N,,,,,
ceVktAril	N_NN	I-NP	0	ceVk	ceV	Aril	ril	o	o	ceVktAr,N,il-LOC,,,,
payafkaravAwikalY	N_NN	B-NP	0	paya	pay	kalY	alY	o	o	payafkaravAwi,N,,pl,,,
Uturuva	N_NN	B-NP	0	Utur	Utu	ruva	uva	o	o	Uturuvu,V,,,,,INF
muyarYci	N_NN	B-NP	0	muya	muy	rYci	Yci	o	o	muyarYci,N,,,,,
ceVywArkalY	V_VM_VF	B-VGF	0	ceVy	ceV	kalY	alY	o	o	ceVy,V,PAST,pl,3,c,
,	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&comma;,punc,,,,,
inwiya	N_NNP	B-NP	1	inwi	inw	wiya	iya	{RP}	B-NATION	inwiya,ADJ,,,,,
rANuvam	N_NN	I-NP	0	rANu	rAN	uvam	vam	o	B-PARAMILITARY	rANuvam,N,,,,,
palamurYE	N_NN	I-NP	0	pala	pal	urYE	rYE	o	o	palamurYE,N,,,,,
avarkalYE	PR_PRP	B-NP	0	avar	ava	alYE	lYE	o	o	avar,PN,E-ACC,pl,,mf,
eVccariwwawu	V_VM_VF	B-VGNF	0	eVcc	eVc	wawu	awu	o	o	eVccari,V,PAST,sg,3,n,RP-PRP
,	RD_PUNC	I-VGNF	0	0	0	0	0	o	o	&comma;,punc,,,,,
pinYnYar	PSP	B-BLK	0	pinY	pin	nYar	Yar	o	o	pinYnYar,N,,,,,
erYpatta	V_VM_VNF_RP	B-VGNF	0	erYp	erY	atta	tta	o	o	erYpatu,V,PAST,,,,RP
caNtEyil	N_NN	B-NP	0	caNt	caN	Eyil	yil	{/RP}	o	caNtE,N,il-LOC,,,,
4	QT_QTC	B-NP	0	0	0	0	0	o	B-COUNT	4,num,,,,,,
payafkaravAwikalYum	N_NN	I-NP	0	paya	pay	lYum	Yum	o	o	payafkaravAwi,N,,pl,,,
cuttuk	V_VM_VNF_VBN	B-VGF	0	cutt	cut	ttuk	tuk	o	o	cutu,V,,,,,VBP
koVllappattanYar	V_VM_VF	I-VGF	0	koVl	koV	nYar	Yar	o	o	koVl,V,PAST,pl,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

ceVnYnYE	N_NNP	B-NP	1	ceVn	ceV	YnYE	nYE	{RP}	B-PLACE	ceVnYnYE,N,,,,,
aNNAcAlEyil	N_NN	I-NP	0	aNNA	aNN	Eyil	yil	o	B-B-PLACE	aNNAcAlE,N,il-LOC,,,,
erYpatta	V_VM_VNF_RP	B-VGNF	0	erYp	erY	atta	tta	o	o	erYpatu,V,PAST,,,,RP
‘	RD_SYM	I-VGNF	0	0	0	0	0	o	o	‘,punc,,,,,,
witIr	RB	B-RBP	0	witI	wit	itIr	tIr	o	o	witIr,ADJ,,,,,
’	RD_SYM	I-RBP	0	0	0	0	0	o	o	’,punc,,,,,,
palYlYawwil	N_NN	B-NP	0	palY	pal	wwil	wil	o	o	palYlYam,N,il-LOC,,,,
pas	N_NN	B-NP	0	0	0	0	0	o	B-LOCOMOTIVE	pas,N,,,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
kAr	N_NN	B-NP	0	0	0	0	0	o	B-LOCOMOTIVE	kAr,N,,,,,
cikkiyawu	V_VM_VNF_RP_PRP	B-VGNF	0	cikk	cik	yawu	awu	{/RP}	o	cikku,V,PAST,sg,3,n,RP-PRP
payaNikalY	N_NN	B-NP	0	paya	pay	kalY	alY	{NF}	o	payaNi,N,,pl,,,
alarYiyatiwwu	V_VM_VNF_VBN	B-VGNF	0	alar	ala	iwwu	wwu	{/NF}	o	alarYiyati,V,,,,,VBP
ottam	N_NN	B-NP	0	otta	ott	ttam	tam	{NF}	o	ottam,N,,,,,
ceVnYnYE	N_NNP	B-NP	1	ceVn	ceV	YnYE	nYE	o	B-PLACE	ceVnYnYE,N,,,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
ceVnYnYE	N_NNP	B-NP	1	ceVn	ceV	YnYE	nYE	o	B-PLACE	ceVnYnYE,N,,,,,
aNNA	N_NNP	I-NP	1	0	aNN	0	NNA	o	B-LOCATION	aNNA,N,,,,,
cawukkawwil	N_NN	I-NP	0	cawu	caw	wwil	wil	o	I-LOCATION	cawukkam,N,il-LOC,,,,
irunwu	V_VM_VNF_VBN	B-VGNF	0	irun	iru	unwu	nwu	{/NF}	o	iru,V,,,,,VBP
nerYrYu	N_NN	B-NP	0	nerY	ner	YrYu	rYu	{MCL}	o	nerYrYu,ADV,,,,,
pakal	N_NN	I-NP	0	paka	pak	akal	kal	o	o	pakal,N,,,,,
1.35	QT_QTC	B-NP	0	0	1.3	0	.35	o	#B-TIME	1.35,num,,,,,,
maNikku	N_NN	I-NP	0	maNi	maN	ikku	kku	o	#I-TIME	maNi,N,kku-DAT,,,,
purYappatta	V_VM_VNF_RP	B-VGNF	0	purY	pur	atta	tta	o	o	purYappatu,V,PAST,,,,RP
mAnakara	N_NN	B-NP	0	mAna	mAn	kara	ara	o	o	mAnakaram,N,a-ADJ,,,,
pas	N_NN	I-NP	0	0	0	0	0	o	B-LOCOMOTIVE	pas,N,,,,,
vatapalYYanYiyE	N_NN	I-NP	0	vata	vat	YiyE	iyE	o	B-PLACE	vatapalYYanYi,N,E-ACC,,,,
nokki	RB	B-VGF	0	nokk	nok	okki	kki	o	o	nokki,ADV,,,,,
ceVnYrYukoVNtu	V_VM_VNF_VBN	I-VGF	0	ceVn	ceV	VNtu	Ntu	o	o	ceVnYrYukoVNtu,unk,,,,,,
irunwawu	V_VM_VF	I-VGF	0	irun	iru	wawu	awu	o	o	iru,V,PAST,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

pascE	N_NN	B-NP	0	pasc	pas	ascE	scE	{MCL}	o	pascE,unk,,,,,,
vatapalYYanYi	N_NNP	B-NP	1	vata	vat	anYi	nYi	o	B-PLACE	vatapalYYanYi,N,,,,,
paNimanYEyE	N_NN	I-NP	0	paNi	paN	YEyE	EyE	o	o	paNimanYE,N,E-ACC,,,,
cernwa	JJ	B-NP	0	cern	cer	rnwa	nwa	o	o	cernwa,ADJ,,,,,
tirEvar	N_NN	I-NP	0	tirE	tir	Evar	var	o	o	tirEvar,N,,,,,
kuNacIlanY	N_NN	B-NP	0	kuNa	kuN	lanY	anY	o	B-INDIVIDUAL	kuNacIlanY,N,,,,,
ottinYAr	V_VM_VF	B-VGF	0	otti	ott	nYAr	YAr	o	o	ottu,V,PAST,sg,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

pirYpakal	N_NN	B-NP	0	pirY	pir	akal	kal	{MCL}	o	pirYpakal,N,,,,,
2.10	QT_QTC	B-NP	0	0	2.1	0	.10	o	B-COUNT	2.10,num,,,,,,
maNiyalYavil	N_NN	I-NP	0	maNi	maN	avil	vil	o	o	maNiyalYavu,N,il-LOC,,,,
aNNAcAlEyil	N_NN	B-NP	0	aNNA	aNN	Eyil	yil	o	B-B-PLACE	aNNAcAlE,N,il-LOC,,,,
ulYlYa	PSP	B-BLK	0	ulYl	ulY	YlYa	lYa	o	o	ulYlYa,PSP,,,,,
w#carc	N_NN	B-NP	0	0	car	0	arc	o	B-FACILITIES	carc,N,,,,,
pArk	N_NNP	B-NP	1	0	pAr	0	Ark	o	B-INDIVIDUAL	pArk,N,,,,,
palYlYi	N_NNP	I-NP	1	palY	pal	YlYi	lYi	o	I-INDIVIDUAL	palYlYi,N,,,,,
aruke	RB	B-RBP	0	aruk	aru	ruke	uke	o	o	aruku,N,,,,,
pas	N_NN	B-NP	0	0	0	0	0	o	B-LOCOMOTIVE	pas,N,,,,,
nirYuwwawwil	N_NN	I-NP	0	nirY	nir	wwil	wil	o	o	nirYuwwam,N,il-LOC,,,,
payaNikalYE	N_NN	B-NP	0	paya	pay	alYE	lYE	o	o	payaNi,N,E-ACC,pl,,,
irYakkivituvawarYkAka	RB	B-RBP	0	irYa	irY	kAka	Aka	o	o	irYakkivituvawarYkAka,unk,,,,,,
tirEvar	N_NN	B-NP	0	tirE	tir	Evar	var	o	o	tirEvar,N,,,,,
pascE	N_NN	I-NP	0	pasc	pas	ascE	scE	o	o	pascE,unk,,,,,,
nirYuwwinYAr	V_VM_VF	B-VGF	0	nirY	nir	nYAr	YAr	o	o	nirYuwwu,V,PAST,sg,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

payaNikalY	N_NN	B-NP	0	paya	pay	kalY	alY	{RP}	o	payaNi,N,,pl,,,
irYafkiya	V_VM_VNF_RP	B-VGNF	0	irYa	irY	kiya	iya	o	o	irYafku,V,PAST,,,,RP
pirYaku	PSP	B-BLK	0	pirY	pir	Yaku	aku	{/RP}	o	pirYaku,PSP,,,,,
pascE	N_NN	B-NP	0	pasc	pas	ascE	scE	{RP}	o	pascE,unk,,,,,,
iyakka	N_NN	I-NP	0	iyak	iya	akka	kka	o	o	iyakku,V,,,,,INF
tirEvar	N_NN	B-NP	0	tirE	tir	Evar	var	o	o	tirEvar,N,,,,,
muyarYciwwa	V_VM_VNF_RP	B-VGNF	0	muya	muy	iwwa	wwa	o	o	muyarYci,V,PAST,,,,RP
powu	PSP	B-BLK	0	0	pow	0	owu	{/RP}	o	powu,PSP,,,,,
cawwam	N_NN	B-NP	0	caww	caw	wwam	wam	{MCL}	o	cawwam,N,,,,,
kettawu	V_VM_VF	B-VGF	0	kett	ket	tawu	awu	o	o	kelY,V,PAST,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

iwEyatuwwu	PR_PRP	B-NP	0	iwEy	iwE	uwwu	wwu	{RP}	o	iwEyatuwwu,ADV,,,,,
pas	N_NNP	B-NP	1	0	0	0	0	o	B-INDIVIDUAL	pas,N,,,,,
tirEvar	N_NNP	I-NP	1	tirE	tir	Evar	var	o	I-INDIVIDUAL	tirEvar,N,,,,,
kuNacIlanY	N_NNP	I-NP	1	kuNa	kuN	lanY	anY	o	B-INDIVIDUAL	kuNacIlanY,N,,,,,
irYafki	V_VM_VNF_VBN	B-VGNF	0	irYa	irY	afki	fki	o	o	irYafku,V,,,,,VBP
pArwwa	V_VM_VNF_RP	I-VGNF	0	pArw	pAr	rwwa	wwa	o	o	pAr,V,PAST,,,,RP
powu	PSP	B-BLK	0	0	pow	0	owu	{/RP}	o	powu,PSP,,,,,
pukE	N_NN	B-NP	0	0	puk	0	ukE	{MCL}	o	pukE,N,,,,,
vara	V_VM_VNF_INF	B-VGNF	0	0	var	0	ara	o	o	vA,V,,,,,INF
woVtafki	V_VM_VNF_VBN	I-VGNF	0	woVt	woV	afki	fki	o	o	woVtafku,V,,,,,VBP
,	RD_PUNC	I-VGNF	0	0	0	0	0	o	o	&comma;,punc,,,,,
cAlEyil	N_NN	B-NP	0	cAlE	cAl	Eyil	yil	o	B-ROAD	cAlE,N,il-LOC,pl,,,
virical	N_NN	B-NP	0	viri	vir	ical	cal	o	o	virical,N,,,,,
vita	V_VM_VNF_INF	B-VGNF	0	0	vit	0	ita	o	o	vitu,V,,,,,INF
Arampiwwawu	V_VM_VF	I-VGNF	0	Aram	Ara	wawu	awu	{/MCL}	o	Arampi,V,PAST,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	o	o	&dot;,punc,,,,,,

iwE	PR_PRP	B-NP	0	0	0	0	0	{RP}	o	iwu,PN,E-ACC,,,,
pArwwa	V_VM_VNF_RP	B-VGNF	0	pArw	pAr	rwwa	wwa	o	o	pAr,V,PAST,,,,RP
payaNikalY	N_NN	B-NP	0	paya	pay	kalY	alY	{/RP}	o	payaNi,N,,pl,,,
alarYinYArkalY	V_VM_VF	B-VGF	0	alar	ala	kalY	alY	o	o	alarYu,V,PAST,pl,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

tirEvar	N_NN	B-NP	0	tirE	tir	Evar	var	{RP}	o	tirEvar,N,,,,,
kuNacIlanY	N_NN	I-NP	0	kuNa	kuN	lanY	anY	o	B-INDIVIDUAL	kuNacIlanY,N,,,,,
utanYe	PSP	B-BLK	0	utan	uta	anYe	nYe	o	o	utanYe,ADV,,,,,
pascil	N_NN	B-NP	0	pasc	pas	scil	cil	o	o	pascil,unk,,,,,,
irunwa	V_VM_VNF_RP	B-VGNF	0	irun	iru	unwa	nwa	o	o	iru,V,PAST,,,,RP
payaNikalY	N_NN	B-NP	0	paya	pay	kalY	alY	{MCL}	o	payaNi,N,,pl,,,
anYEvarEyum	N_NN	I-NP	0	anYE	anY	Eyum	yum	{/RP}	o	anYEvarum,N,E-ACC,,,,
kIlYYe	N_NST	B-NP	0	kIlY	kIl	lYYe	YYe	o	o	kIlYY,N,,,,,
irYafkumpati	V_VM_VNF_RP_PSP	B-VGF	0	irYa	irY	pati	ati	o	o	irYafku,V,FUTURE,,,,RP-PSP-PSP
arYivurYuwwinYAr	V_VM_VF	I-VGF	0	arYi	arY	nYAr	YAr	o	o	arYivurYuwwu,V,PAST,sg,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

awanYpati	PR_PRP	B-NP	0	awan	awa	pati	ati	{RP}	o	awanY,PN,pati-PSP,,,,
pascil	N_NN	B-NP	0	pasc	pas	scil	cil	o	o	pascil,unk,,,,,,
irunwa	V_VM_VNF_RP	B-VGNF	0	irun	iru	unwa	nwa	o	o	iru,V,PAST,,,,RP
payaNikalY	N_NN	B-NP	0	paya	pay	kalY	alY	o	o	payaNi,N,,pl,,,
anYEvarum	N_NN	I-NP	0	anYE	anY	arum	rum	{/RP}	o	anYEvarum,N,,,,,
utanYe	PSP	B-BLK	0	utan	uta	anYe	nYe	{NF}	o	utanYe,ADV,,,,,
kIlYYe	N_NST	B-NP	0	kIlY	kIl	lYYe	YYe	o	o	kIlYY,N,,,,,
irYafki	V_VM_VNF_VBN	B-VGNF	0	irYa	irY	afki	fki	{/NF}	o	irYafku,V,,,,,VBP
